2012, 7, 9, 6.94, 1.00, 1751.75552753
2012, 7, 10, 7.08, 1.00, 1495.14428870
2012, 7, 11, 7.14, 1.00, 751.66207543
2012, 7, 12, 7.59, 1.00, 2325.83757492
2012, 7, 13, 7.59, 0.00, 1204.54573744
2012, 7, 14, 7.55, -1.00, 717.31461971
2012, 7, 15, 7.57, 1.00, 322.39208253
2012, 7, 16, 8.30, 1.00, 3680.08259313
2012, 7, 17, 8.55, 1.00, 3658.89689036
2012, 7, 18, 9.00, 1.00, 2613.84283038
2012, 7, 19, 8.76, -1.00, 2512.84139938
2012, 7, 20, 8.44, -1.00, 1378.66512931
2012, 7, 21, 8.74, 1.00, 2380.64465914
2012, 7, 22, 8.42, -1.00, 1483.54734476
2012, 7, 23, 8.59, 1.00, 2585.86162064
2012, 7, 24, 8.61, 1.00, 1298.89850451
2012, 7, 25, 8.64, 1.00, 1795.45977381
2012, 7, 26, 8.75, 1.00, 837.67858918
2012, 7, 27, 8.83, 1.00, 687.49671529
2012, 7, 28, 8.88, 1.00, 1498.92603223
2012, 7, 29, 8.71, -1.00, 590.37066164
2012, 7, 30, 9.00, 1.00, 2423.61350598
2012, 7, 31, 9.28, 1.00, 1324.42575089
2012, 8, 1, 9.45, 1.00, 2419.60607326
2012, 8, 2, 10.44, 1.00, 2209.70926083
2012, 8, 3, 10.79, 1.00, 2419.41343130
2012, 8, 4, 10.51, -1.00, 635.36838136
2012, 8, 5, 10.71, 1.00, 1906.76190710
2012, 8, 6, 10.84, 1.00, 2070.07812125
2012, 8, 7, 10.75, -1.00, 1039.03555000
2012, 8, 8, 10.99, 1.00, 2746.09461909
2012, 8, 9, 11.00, 1.00, 2432.99473283
2012, 8, 10, 11.32, 1.00, 2554.43905578
2012, 8, 11, 11.38, 1.00, 358.81692698
2012, 8, 12, 11.49, 1.00, 838.43263007
2012, 8, 13, 11.89, 1.00, 3499.58597117
2012, 8, 14, 12.25, 1.00, 1925.97314893
2012, 8, 15, 13.01, 1.00, 1592.26779358
2012, 8, 16, 13.42, 1.00, 1529.32907411
2012, 8, 17, 12.50, -1.00, 4868.27886465
2012, 8, 18, 11.54, -1.00, 2511.36721759
2012, 8, 19, 8.06, -1.00, 5427.25152631
2012, 8, 20, 10.05, 1.00, 3382.49965273
2012, 8, 21, 10.18, 1.00, 3384.91944343
2012, 8, 22, 9.96, -1.00, 8193.33129544
2012, 8, 23, 10.02, 1.00, 2710.25541200
2012, 8, 24, 10.37, 1.00, 4170.89273973
2012, 8, 25, 10.57, 1.00, 581.27122837
2012, 8, 26, 10.31, -1.00, 1412.06354452
